สถาบัน,วิทยาเขต,รหัสหลักสูตร,คณะ/สำนักวิชา,ชื่อหลักสูตร,รายละเอียด,สาขาวิชา/วิชาเอก,รหัสรับร่วม,รับ,สมัคร,ผ่าน,คะแนนต่ำสุด,คะแนนสูงสุด
มหาวิทยาลัยเกษมบัณฑิต,วิทยาเขตร่มเกล้า,41800201611001A,คณะบริหารธุรกิจ,บธ.บ.(การจัดการโลจิสติกส์),,,0,100,5,0,35.5550,35.5550
มหาวิทยาลัยเกษมบัณฑิต,วิทยาเขตร่มเกล้า,41800202901001A,คณะนิติศาสตร์,น.บ.นิติศาสตรบัณฑิต,,,0,60,1,0,0.0000,0.0000
มหาวิทยาลัยเกษมบัณฑิต,วิทยาเขตร่มเกล้า,41800203901101A,คณะนิเทศศาสตร์,นศ.บ.การภาพยนตร์และสื่อดิจิทัล,,,0,50,23,8,37.0830,47.0830
มหาวิทยาลัยเกษมบัณฑิต,วิทยาเขตร่มเกล้า,41800203901102A,คณะนิเทศศาสตร์,นศ.บ.สื่อสังคมออนไลน์และสารสนเทศดิจิทัล,,,0,50,2,0,0.0000,0.0000
มหาวิทยาลัยเกษมบัณฑิต,วิทยาเขตร่มเกล้า,41800203901103A,คณะนิเทศศาสตร์,นศ.บ.วิทยุ โทรทัศน์ และสื่อดิจิทัล,,,0,30,2,0,0.0000,0.0000
มหาวิทยาลัยเกษมบัณฑิต,วิทยาเขตร่มเกล้า,41800203901104A,คณะนิเทศศาสตร์,นศ.บ.สื่อสารการแสดงร่วมสมัย,,,0,30,3,0,0.0000,0.0000
มหาวิทยาลัยเกษมบัณฑิต,วิทยาเขตร่มเกล้า,41800203901105A,คณะนิเทศศาสตร์,นศ.บ.นวัตกรรมการสื่อสารองค์กรและแบรนด์,,,0,30,1,0,0.0000,0.0000
มหาวิทยาลัยเกษมบัณฑิต,วิทยาเขตร่มเกล้า,41800204300501A,คณะวิศวกรรมศาสตร์,วศ.บ.วิศวกรรมคอมพิวเตอร์,,,0,40,1,1,29.7313,29.7313
มหาวิทยาลัยเกษมบัณฑิต,วิทยาเขตร่มเกล้า,41800204300701A,คณะวิศวกรรมศาสตร์,วศ.บ.วิศวกรรมเครื่องกล,,วิศวกรรมเครื่องกล-เครื่องกล,3401,60,0,0,0.0000,0.0000
มหาวิทยาลัยเกษมบัณฑิต,วิทยาเขตร่มเกล้า,41800204300701A,คณะวิศวกรรมศาสตร์,วศ.บ.วิศวกรรมเครื่องกล,,วิศวกรรมเครื่องกล-ซ่อมบำรุงอากาศยาน,3401,60,0,0,0.0000,0.0000
มหาวิทยาลัยเกษมบัณฑิต,วิทยาเขตร่มเกล้า,41800204300701A,คณะวิศวกรรมศาสตร์,วศ.บ.วิศวกรรมเครื่องกล,,วิศวกรรมเครื่องกล-นักบิน,3401,60,2,1,21.0553,21.0553
มหาวิทยาลัยเกษมบัณฑิต,วิทยาเขตร่มเกล้า,41800204302101A,คณะวิศวกรรมศาสตร์,วศ.บ.วิศวกรรมโยธา,,,0,40,3,0,26.1110,26.1110
มหาวิทยาลัยเกษมบัณฑิต,วิทยาเขตร่มเกล้า,41800204303501A,คณะวิศวกรรมศาสตร์,วศ.บ.วิศวกรรมอุตสาหการ,,,0,60,1,1,31.9147,31.9147
มหาวิทยาลัยเกษมบัณฑิต,วิทยาเขตร่มเกล้า,41800205400501A,คณะสถาปัตยกรรมศาสตร์,สถ.บ.สถาปัตยกรรมศาสตร์,,,0,70,1,0,0.0000,0.0000
มหาวิทยาลัยเกษมบัณฑิต,วิทยาเขตร่มเกล้า,41800205800101A,คณะสถาปัตยกรรมศาสตร์,ศล.บ.การออกแบบนิเทศศิลป์,,,0,50,3,2,48.6664,49.3499
มหาวิทยาลัยเกษมบัณฑิต,วิทยาเขตร่มเกล้า,41800205800102A,คณะสถาปัตยกรรมศาสตร์,ศล.บ.การออกแบบภายใน,,,0,60,2,1,10.9164,10.9164
มหาวิทยาลัยเกษมบัณฑิต,วิทยาเขตร่มเกล้า,41800205800103A,คณะสถาปัตยกรรมศาสตร์,ศล.บ.นวัตกรรมการออกแบบผลิตภัณฑ์,,,0,70,3,0,0.0000,0.0000
